species,file_name,is_duplicate,duplicate_of
vanellus miles,project_echo_bucket_2__region_12.000-14.000.mp3,False,
vanellus miles,project_echo_bucket_2__region_70.000-72.000.mp3,False,
vanellus miles,project_echo_bucket_3__region_72.000-74.000.mp3,False,
vanellus miles,project_echo_bucket_2__region_6.800-8.800.mp3,False,
vanellus miles,project_echo_bucket_3__region_2.050-4.050.mp3,False,
vanellus miles,project_echo_bucket_3__region_19.800-21.800.mp3,False,
vanellus miles,project_echo_bucket_3__region_72.200-74.200.mp3,False,
vanellus miles,project_echo_bucket_2__region_6.650-8.200.mp3,False,
vanellus miles,project_echo_bucket_2__region_6.400-8.400.mp3,False,
vanellus miles,project_echo_bucket_3__region_16.850-18.050.mp3,False,
vanellus miles,project_echo_bucket_2__region_72.200-74.200.mp3,False,
vanellus miles,project_echo_bucket_3__region_9.150-10.950.mp3,False,
vanellus miles,project_echo_bucket_3__region_6.400-8.400.mp3,False,
vanellus miles,project_echo_bucket_2__region_12.850-14.850.mp3,False,
vanellus miles,project_echo_bucket_3__region_6.200-8.200.mp3,False,
vanellus miles,project_echo_bucket_3__region_12.850-14.850.mp3,False,
vanellus miles,project_echo_bucket_3__region_1.700-3.700.mp3,False,
vanellus miles,project_echo_bucket_3__region_16.700-18.700.mp3,False,
vanellus miles,project_echo_bucket_3__region_6.250-8.250.mp3,False,
stizoptera bichenovii,project_echo_bucket_2__region_11.050-12.700.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_36.400-38.400.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_38.400-40.400.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_4.000-6.000.mp3,False,
stizoptera bichenovii,project_echo_bucket_2__region_2.750-3.950.mp3,False,
stizoptera bichenovii,project_echo_bucket_2__region_15.750-16.950.mp3,False,
stizoptera bichenovii,project_echo_bucket_2__region_20.000-22.000.mp3,False,
stizoptera bichenovii,project_echo_bucket_2__region_14.250-15.300.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_27.000-29.000.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_14.250-15.300.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_13.000-15.000.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_23.150-25.150.mp3,False,
stizoptera bichenovii,project_echo_bucket_2__region_27.000-29.000.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_16.000-18.000.mp3,False,
stizoptera bichenovii,project_echo_bucket_2__region_32.400-34.400.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_17.350-18.600.mp3,False,
stizoptera bichenovii,project_echo_bucket_2__region_34.400-36.400.mp3,False,
stizoptera bichenovii,project_echo_bucket_2__region_23.150-25.150.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_0.350-2.350.mp3,False,
stizoptera bichenovii,project_echo_bucket_2__region_10.500-11.950.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_44.400-46.400.mp3,False,
stizoptera bichenovii,project_echo_bucket_2__region_12.250-14.200.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_21.350-22.700.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_16.550-18.550.mp3,False,
stizoptera bichenovii,project_echo_bucket_2__region_40.000-42.000.mp3,False,
stizoptera bichenovii,project_echo_bucket_2__region_30.550-32.550.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_14.850-16.850.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_0.000-2.000.mp3,False,
stizoptera bichenovii,project_echo_bucket_2__region_40.400-42.400.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_11.050-12.700.mp3,False,
stizoptera bichenovii,project_echo_bucket_2__region_9.150-11.150.mp3,False,
stizoptera bichenovii,project_echo_bucket_2__region_2.050-4.050.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_10.500-11.950.mp3,False,
stizoptera bichenovii,project_echo_bucket_2__region_0.750-2.050.mp3,False,
stizoptera bichenovii,project_echo_bucket_2__region_9.350-10.550.mp3,False,
stizoptera bichenovii,project_echo_bucket_2__region_0.000-2.000.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_40.400-42.400.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_34.400-36.400.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_9.150-11.150.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_40.000-42.000.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_24.000-26.000.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_6.900-8.900.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_10.000-12.000.mp3,False,
stizoptera bichenovii,project_echo_bucket_2__region_24.350-25.550.mp3,False,
stizoptera bichenovii,project_echo_bucket_2__region_32.000-34.000.mp3,False,
stizoptera bichenovii,project_echo_bucket_1__region_22.000-24.000.wav,False,
stizoptera bichenovii,project_echo_bucket_2__region_38.400-40.400.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_22.000-24.000.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_16.850-18.650.mp3,False,
stizoptera bichenovii,project_echo_bucket_2__region_44.400-46.400.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_62.000-64.000.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_28.000-30.000.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_2.050-4.050.mp3,False,
stizoptera bichenovii,project_echo_bucket_2__region_4.250-5.450.mp3,False,
stizoptera bichenovii,project_echo_bucket_2__region_16.600-18.600.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_8.900-10.900.mp3,False,
stizoptera bichenovii,project_echo_bucket_2__region_26.100-27.535.mp3,False,
stizoptera bichenovii,project_echo_bucket_2__region_12.850-14.850.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_12.850-14.850.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_6.050-7.100.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_24.350-25.550.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_4.250-5.450.mp3,False,
stizoptera bichenovii,project_echo_bucket_2__region_6.900-8.900.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_12.250-14.200.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_42.400-44.400.mp3,False,
stizoptera bichenovii,project_echo_bucket_3__region_4.250-6.250.mp3,False,
capra hircus,project_echo_bucket_2__region_0.650-2.199.mp3,False,
capra hircus,project_echo_bucket_3__region_1.599-2.899.mp3,False,
capra hircus,project_echo_bucket_2__region_6.497-8.496.mp3,False,
capra hircus,project_echo_bucket_3__region_1.949-3.748.mp3,False,
capra hircus,project_echo_bucket_2__region_0.400-2.349.mp3,False,
capra hircus,project_echo_bucket_2__region_0.000-1.749.mp3,False,
capra hircus,project_echo_bucket_2__region_8.696-10.000.mp3,False,
capra hircus,project_echo_bucket_2__region_2.749-4.748.mp3,False,
capra hircus,project_echo_bucket_2__region_7.647-9.046.mp3,False,
capra hircus,project_echo_bucket_3__region_8.746-10.000.mp3,False,
capra hircus,project_echo_bucket_2__region_0.950-2.949.mp3,False,
capra hircus,project_echo_bucket_3__region_1.399-3.398.mp3,False,
capra hircus,project_echo_bucket_2__region_6.747-8.696.mp3,False,
capra hircus,project_echo_bucket_2__region_4.398-5.897.mp3,False,
capra hircus,project_echo_bucket_3__region_5.947-7.946.mp3,False,
capra hircus,project_echo_bucket_3__region_4.998-6.247.mp3,False,
capra hircus,project_echo_bucket_2__region_5.947-7.946.mp3,False,
capra hircus,project_echo_bucket_2__region_0.750-2.749.mp3,False,
capra hircus,project_echo_bucket_1__region_0.500-2.499.wav,False,
capra hircus,project_echo_bucket_3__region_3.149-4.448.mp3,False,
capra hircus,project_echo_bucket_3__region_4.898-6.447.mp3,False,
capra hircus,project_echo_bucket_2__region_2.899-4.898.mp3,False,
capra hircus,project_echo_bucket_3__region_4.898-6.897.mp3,False,
capra hircus,project_echo_bucket_3__region_0.450-2.149.mp3,False,
capra hircus,project_echo_bucket_3__region_2.899-4.898.mp3,False,
capra hircus,project_echo_bucket_2__region_4.198-6.047.mp3,False,
capra hircus,project_echo_bucket_3__region_5.647-7.647.mp3,False,
capra hircus,project_echo_bucket_3__region_1.799-3.798.mp3,False,
capra hircus,project_echo_bucket_3__region_8.046-10.000.mp3,False,
capra hircus,project_echo_bucket_2__region_3.648-5.647.mp3,False,
capra hircus,project_echo_bucket_3__region_0.000-1.749.mp3,False,
capra hircus,project_echo_bucket_2__region_1.999-3.149.mp3,False,
capra hircus,project_echo_bucket_3__region_7.647-9.046.mp3,False,
capra hircus,project_echo_bucket_3__region_3.049-5.048.mp3,False,
capra hircus,project_echo_bucket_2__region_0.450-2.149.mp3,False,
capra hircus,project_echo_bucket_2__region_8.896-10.000.mp3,False,
capra hircus,project_echo_bucket_1__region_0.400-2.399.wav,False,
capra hircus,project_echo_bucket_2__region_7.497-9.012.mp3,False,
capra hircus,project_echo_bucket_3__region_0.950-2.949.mp3,False,
capra hircus,project_echo_bucket_3__region_0.650-2.199.mp3,False,
capra hircus,project_echo_bucket_1__region_3.149-4.448.wav,False,
capra hircus,project_echo_bucket_2__region_3.049-5.048.mp3,False,
capra hircus,project_echo_bucket_3__region_4.398-5.897.mp3,False,
capra hircus,project_echo_bucket_2__region_1.399-3.398.mp3,False,
capra hircus,project_echo_bucket_2__region_4.898-6.897.mp3,False,
capra hircus,project_echo_bucket_3__region_0.000-1.699.mp3,False,
capra hircus,project_echo_bucket_2__region_6.297-7.796.mp3,False,
capra hircus,project_echo_bucket_2__region_5.348-7.347.mp3,False,
capra hircus,project_echo_bucket_2__region_7.447-8.746.mp3,False,
capra hircus,project_echo_bucket_2__region_5.198-7.197.mp3,False,
capra hircus,project_echo_bucket_3__region_6.497-8.496.mp3,False,
capra hircus,project_echo_bucket_3__region_6.697-7.796.mp3,False,
capra hircus,project_echo_bucket_3__region_3.648-5.647.mp3,False,
capra hircus,project_echo_bucket_2__region_0.000-1.449.mp3,False,
capra hircus,project_echo_bucket_3__region_7.497-9.012.mp3,False,
capra hircus,project_echo_bucket_2__region_6.347-8.046.mp3,False,
capra hircus,project_echo_bucket_3__region_0.350-2.349.mp3,False,
capra hircus,project_echo_bucket_2__region_2.949-4.248.mp3,False,
capra hircus,project_echo_bucket_3__region_0.750-2.749.mp3,False,
capra hircus,project_echo_bucket_3__region_0.000-1.449.mp3,False,
capra hircus,project_echo_bucket_3__region_5.348-7.347.mp3,False,
capra hircus,project_echo_bucket_3__region_8.346-10.000.mp3,False,
capra hircus,project_echo_bucket_3__region_2.749-4.748.mp3,False,
capra hircus,project_echo_bucket_2__region_3.199-5.198.mp3,False,
cormobates leucophaea,project_echo_bucket_1__region_48.700-50.700.wav,False,
cormobates leucophaea,project_echo_bucket_2__region_0.700-2.700.mp3,False,
cormobates leucophaea,project_echo_bucket_2__region_5.550-7.550.mp3,False,
cormobates leucophaea,project_echo_bucket_2__region_20.600-21.850.mp3,False,
cormobates leucophaea,project_echo_bucket_3__region_22.750-24.600.mp3,False,
cormobates leucophaea,project_echo_bucket_3__region_0.750-2.500.mp3,False,
cormobates leucophaea,project_echo_bucket_2__region_2.250-3.400.mp3,False,
cormobates leucophaea,project_echo_bucket_3__region_0.200-2.200.mp3,False,
cormobates leucophaea,project_echo_bucket_2__region_31.200-32.550.mp3,False,
cormobates leucophaea,project_echo_bucket_3__region_29.200-31.200.mp3,False,
cormobates leucophaea,project_echo_bucket_2__region_39.400-41.400.mp3,False,
cormobates leucophaea,project_echo_bucket_3__region_14.000-15.250.mp3,False,
cormobates leucophaea,project_echo_bucket_2__region_17.150-19.100.mp3,False,
cormobates leucophaea,project_echo_bucket_3__region_31.200-32.550.mp3,False,
cormobates leucophaea,project_echo_bucket_3__region_26.600-28.600.mp3,False,
cormobates leucophaea,project_echo_bucket_3__region_76.950-78.950.mp3,False,
cormobates leucophaea,project_echo_bucket_3__region_4.850-6.850.mp3,False,
cormobates leucophaea,project_echo_bucket_2__region_7.450-9.300.mp3,False,
cormobates leucophaea,project_echo_bucket_2__region_24.550-26.050.mp3,False,
cormobates leucophaea,project_echo_bucket_2__region_76.950-78.950.mp3,False,
cormobates leucophaea,project_echo_bucket_3__region_1.600-3.245.mp3,False,
cormobates leucophaea,project_echo_bucket_3__region_2.200-4.200.mp3,False,
cormobates leucophaea,project_echo_bucket_3__region_74.550-75.550.mp3,False,
cormobates leucophaea,project_echo_bucket_2__region_0.300-1.500.mp3,False,
cormobates leucophaea,project_echo_bucket_1__region_6.100-7.700.wav,False,
cormobates leucophaea,project_echo_bucket_2__region_4.850-6.850.mp3,False,
cormobates leucophaea,project_echo_bucket_2__region_10.550-12.284.mp3,False,
cormobates leucophaea,project_echo_bucket_2__region_24.500-26.500.mp3,False,
cormobates leucophaea,project_echo_bucket_3__region_0.700-2.700.mp3,False,
cormobates leucophaea,project_echo_bucket_3__region_5.550-7.550.mp3,False,
cormobates leucophaea,project_echo_bucket_3__region_2.250-4.250.mp3,False,
cormobates leucophaea,project_echo_bucket_3__region_48.700-50.700.mp3,False,
cormobates leucophaea,project_echo_bucket_2__region_22.750-24.600.mp3,False,
cormobates leucophaea,project_echo_bucket_3__region_15.900-17.900.mp3,False,
cormobates leucophaea,project_echo_bucket_2__region_74.950-76.950.mp3,False,
cormobates leucophaea,project_echo_bucket_3__region_24.500-26.500.mp3,False,
cormobates leucophaea,project_echo_bucket_2__region_0.700-2.400.mp3,False,
cormobates leucophaea,project_echo_bucket_3__region_7.400-8.650.mp3,False,
cormobates leucophaea,project_echo_bucket_2__region_12.200-14.200.mp3,False,
cormobates leucophaea,project_echo_bucket_3__region_0.300-1.500.mp3,False,
cormobates leucophaea,project_echo_bucket_2__region_16.050-17.250.mp3,False,
cormobates leucophaea,project_echo_bucket_3__region_78.500-80.350.mp3,False,
cormobates leucophaea,project_echo_bucket_2__region_78.500-80.350.mp3,False,
cormobates leucophaea,project_echo_bucket_3__region_33.150-34.900.mp3,False,
cormobates leucophaea,project_echo_bucket_3__region_17.150-19.100.mp3,False,
cormobates leucophaea,project_echo_bucket_2__region_3.500-5.350.mp3,False,
cormobates leucophaea,project_echo_bucket_3__region_7.450-9.300.mp3,False,
cormobates leucophaea,project_echo_bucket_2__region_7.400-8.650.mp3,False,
cormobates leucophaea,project_echo_bucket_2__region_23.750-25.750.mp3,False,
cormobates leucophaea,project_echo_bucket_2__region_14.000-15.250.mp3,False,
cormobates leucophaea,project_echo_bucket_3__region_2.250-3.400.mp3,False,
cormobates leucophaea,project_echo_bucket_2__region_5.700-7.150.mp3,False,
cormobates leucophaea,project_echo_bucket_2__region_0.200-2.200.mp3,False,
cormobates leucophaea,project_echo_bucket_2__region_2.200-4.200.mp3,False,
cormobates leucophaea,project_echo_bucket_2__region_15.900-17.900.mp3,False,
cormobates leucophaea,project_echo_bucket_3__region_3.500-5.350.mp3,False,
cormobates leucophaea,project_echo_bucket_3__region_2.250-3.800.mp3,False,
cormobates leucophaea,project_echo_bucket_3__region_0.250-2.250.mp3,False,
petrochelidon nigricans,project_echo_bucket_3__region_44.000-46.000.mp3,False,
petrochelidon nigricans,project_echo_bucket_2__region_9.400-11.400.mp3,False,
petrochelidon nigricans,project_echo_bucket_3__region_19.150-21.150.mp3,False,
petrochelidon nigricans,project_echo_bucket_2__region_0.050-2.050.mp3,False,
petrochelidon nigricans,project_echo_bucket_3__region_12.000-14.000.mp3,False,
petrochelidon nigricans,project_echo_bucket_3__region_66.000-68.000.mp3,False,
petrochelidon nigricans,project_echo_bucket_3__region_2.350-4.350.mp3,False,
petrochelidon nigricans,project_echo_bucket_3__region_20.150-21.300.mp3,False,
petrochelidon nigricans,project_echo_bucket_3__region_42.000-44.000.mp3,False,
petrochelidon nigricans,project_echo_bucket_3__region_0.200-2.200.mp3,False,
petrochelidon nigricans,project_echo_bucket_2__region_30.400-32.400.mp3,False,
petrochelidon nigricans,project_echo_bucket_2__region_4.050-6.050.mp3,False,
petrochelidon nigricans,project_echo_bucket_3__region_32.000-34.000.mp3,False,
petrochelidon nigricans,project_echo_bucket_2__region_70.700-71.900.mp3,False,
petrochelidon nigricans,project_echo_bucket_3__region_6.000-8.000.mp3,False,
petrochelidon nigricans,project_echo_bucket_2__region_6.350-8.350.mp3,False,
petrochelidon nigricans,project_echo_bucket_3__region_68.000-70.000.mp3,False,
petrochelidon nigricans,project_echo_bucket_2__region_68.000-70.000.mp3,False,
petrochelidon nigricans,project_echo_bucket_2__region_32.800-34.000.mp3,False,
petrochelidon nigricans,project_echo_bucket_3__region_9.400-11.400.mp3,False,
petrochelidon nigricans,project_echo_bucket_3__region_20.550-22.050.mp3,False,
petrochelidon nigricans,project_echo_bucket_2__region_25.650-27.200.mp3,False,
petrochelidon nigricans,project_echo_bucket_2__region_2.350-4.350.mp3,False,
petrochelidon nigricans,project_echo_bucket_2__region_22.100-23.800.mp3,False,
petrochelidon nigricans,project_echo_bucket_3__region_30.400-32.400.mp3,False,
petrochelidon nigricans,project_echo_bucket_3__region_34.000-36.000.mp3,False,
petrochelidon nigricans,project_echo_bucket_3__region_0.250-2.150.mp3,False,
petrochelidon nigricans,project_echo_bucket_2__region_18.000-20.000.mp3,False,
petrochelidon nigricans,project_echo_bucket_3__region_16.900-18.300.mp3,False,
petrochelidon nigricans,project_echo_bucket_3__region_4.050-6.050.mp3,False,
petrochelidon nigricans,project_echo_bucket_2__region_4.350-6.350.mp3,False,
petrochelidon nigricans,project_echo_bucket_3__region_35.700-37.050.mp3,False,
petrochelidon nigricans,project_echo_bucket_2__region_30.000-32.000.mp3,False,
petrochelidon nigricans,project_echo_bucket_2__region_0.000-2.000.mp3,False,
petrochelidon nigricans,project_echo_bucket_2__region_15.000-16.500.mp3,False,
petrochelidon nigricans,project_echo_bucket_3__region_11.400-13.400.mp3,False,
petrochelidon nigricans,project_echo_bucket_3__region_10.000-12.000.mp3,False,
petrochelidon nigricans,project_echo_bucket_3__region_0.050-2.050.mp3,False,
petrochelidon nigricans,project_echo_bucket_2__region_32.000-34.000.mp3,False,
petrochelidon nigricans,project_echo_bucket_2__region_94.050-95.250.mp3,False,
petrochelidon nigricans,project_echo_bucket_3__region_13.400-14.950.mp3,False,
petrochelidon nigricans,project_echo_bucket_3__region_18.000-20.000.mp3,False,
petrochelidon nigricans,project_echo_bucket_3__region_28.000-30.000.mp3,False,
petrochelidon nigricans,project_echo_bucket_3__region_4.350-6.350.mp3,False,
petrochelidon nigricans,project_echo_bucket_2__region_20.550-22.050.mp3,False,
petrochelidon nigricans,project_echo_bucket_1__region_0.200-2.200.wav,False,
petrochelidon nigricans,project_echo_bucket_2__region_10.000-12.000.mp3,False,
petrochelidon nigricans,project_echo_bucket_2__region_38.000-40.000.mp3,False,
petrochelidon nigricans,project_echo_bucket_2__region_19.150-21.150.mp3,False,
petrochelidon nigricans,project_echo_bucket_3__region_30.000-32.000.mp3,False,
petrochelidon nigricans,project_echo_bucket_3__region_36.000-38.000.mp3,False,
petrochelidon nigricans,project_echo_bucket_3__region_23.150-24.370.mp3,False,
petrochelidon nigricans,project_echo_bucket_2__region_13.400-14.950.mp3,False,
petrochelidon nigricans,project_echo_bucket_2__region_34.000-36.000.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_3__region_44.000-46.000.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_2__region_35.850-37.150.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_2__region_8.000-10.000.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_3__region_49.250-51.008.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_3__region_66.950-68.400.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_2__region_41.650-43.300.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_2__region_11.800-13.300.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_2__region_66.950-68.400.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_2__region_0.900-2.900.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_3__region_11.800-13.300.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_2__region_4.200-6.200.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_2__region_11.600-13.600.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_3__region_42.500-43.900.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_3__region_6.300-8.300.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_3__region_43.450-45.450.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_3__region_0.200-2.200.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_3__region_9.550-10.650.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_3__region_32.000-34.000.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_3__region_2.050-3.700.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_3__region_4.500-6.500.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_1__region_9.800-11.800.wav,False,
dicaeum hirundinaceum,project_echo_bucket_3__region_0.900-2.900.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_3__region_10.850-12.350.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_2__region_63.650-65.400.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_3__region_0.350-2.350.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_2__region_46.000-48.000.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_3__region_9.800-11.800.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_2__region_3.000-4.950.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_2__region_54.850-56.600.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_3__region_28.550-30.550.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_3__region_8.000-10.000.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_2__region_35.150-37.050.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_3__region_81.100-82.900.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_3__region_35.150-37.050.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_2__region_0.350-2.350.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_2__region_4.500-6.500.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_2__region_9.550-10.650.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_3__region_1.050-3.050.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_2__region_6.300-8.300.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_3__region_14.750-16.750.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_3__region_70.450-72.250.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_3__region_54.850-56.600.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_3__region_88.300-90.050.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_2__region_30.000-32.000.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_3__region_46.000-48.000.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_3__region_1.650-3.650.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_2__region_88.300-90.050.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_3__region_4.200-6.200.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_3__region_43.100-44.850.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_2__region_70.450-72.250.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_2__region_81.100-82.900.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_3__region_63.650-65.400.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_2__region_56.000-58.000.mp3,False,
dicaeum hirundinaceum,project_echo_bucket_2__region_18.200-19.550.mp3,False,
uperoleia mimula,project_echo_bucket_3__region_179.100-180.450.mp3,False,
uperoleia mimula,project_echo_bucket_3__region_31.600-33.250.mp3,False,
uperoleia mimula,project_echo_bucket_3__region_39.500-41.050.mp3,False,
uperoleia mimula,project_echo_bucket_3__region_182.100-183.750.mp3,False,
uperoleia mimula,project_echo_bucket_3__region_234.750-236.550.mp3,False,
uperoleia mimula,project_echo_bucket_3__region_231.400-233.150.mp3,False,
uperoleia mimula,project_echo_bucket_3__region_79.800-81.800.mp3,False,
uperoleia mimula,project_echo_bucket_3__region_37.500-39.500.mp3,False,
uperoleia mimula,project_echo_bucket_2__region_225.650-226.900.mp3,False,
uperoleia mimula,project_echo_bucket_2__region_79.800-81.800.mp3,False,
uperoleia mimula,project_echo_bucket_3__region_33.900-35.900.mp3,False,
uperoleia mimula,project_echo_bucket_3__region_196.550-198.550.mp3,False,
uperoleia mimula,project_echo_bucket_3__region_191.250-193.250.mp3,False,
uperoleia mimula,project_echo_bucket_2__region_83.800-85.800.mp3,False,
uperoleia mimula,project_echo_bucket_2__region_85.800-87.800.mp3,False,
uperoleia mimula,project_echo_bucket_2__region_182.100-183.750.mp3,False,
uperoleia mimula,project_echo_bucket_3__region_187.250-189.250.mp3,False,
uperoleia mimula,project_echo_bucket_2__region_231.400-233.150.mp3,False,
uperoleia mimula,project_echo_bucket_2__region_187.250-189.250.mp3,False,
uperoleia mimula,project_echo_bucket_2__region_238.900-240.700.mp3,False,
uperoleia mimula,project_echo_bucket_3__region_104.500-105.500.mp3,False,
uperoleia mimula,project_echo_bucket_2__region_10.750-12.750.mp3,False,
uperoleia mimula,project_echo_bucket_2__region_69.100-70.450.mp3,False,
uperoleia mimula,project_echo_bucket_1__region_104.500-105.500.wav,False,
uperoleia mimula,project_echo_bucket_2__region_222.000-223.200.mp3,False,
uperoleia mimula,project_echo_bucket_3__region_67.600-68.800.mp3,False,
uperoleia mimula,project_echo_bucket_2__region_7.050-9.050.mp3,False,
uperoleia mimula,project_echo_bucket_2__region_65.200-67.200.mp3,False,
uperoleia mimula,project_echo_bucket_2__region_234.750-236.550.mp3,False,
uperoleia mimula,project_echo_bucket_3__region_87.800-89.800.mp3,False,
uperoleia mimula,project_echo_bucket_3__region_65.200-67.200.mp3,False,
uperoleia mimula,project_echo_bucket_3__region_7.050-9.050.mp3,False,
uperoleia mimula,project_echo_bucket_2__region_31.600-33.250.mp3,False,
uperoleia mimula,project_echo_bucket_2__region_211.450-213.000.mp3,False,
uperoleia mimula,project_echo_bucket_2__region_93.800-95.800.mp3,False,
uperoleia mimula,project_echo_bucket_3__region_75.800-77.800.mp3,False,
uperoleia mimula,project_echo_bucket_3__region_74.400-75.700.mp3,False,
uperoleia mimula,project_echo_bucket_2__region_107.900-109.900.mp3,False,
uperoleia mimula,project_echo_bucket_1__region_89.800-91.800.wav,False,
uperoleia mimula,project_echo_bucket_3__region_238.900-240.700.mp3,False,
uperoleia mimula,project_echo_bucket_3__region_83.800-85.800.mp3,False,
uperoleia mimula,project_echo_bucket_3__region_10.750-12.750.mp3,False,
uperoleia mimula,project_echo_bucket_2__region_81.800-83.800.mp3,False,
uperoleia mimula,project_echo_bucket_3__region_211.450-213.000.mp3,False,
uperoleia mimula,project_echo_bucket_3__region_102.500-104.500.mp3,False,
uperoleia mimula,project_echo_bucket_3__region_81.800-83.800.mp3,False,
uperoleia mimula,project_echo_bucket_2__region_105.950-107.600.mp3,False,
uperoleia mimula,project_echo_bucket_3__region_200.150-201.400.mp3,False,
uperoleia mimula,project_echo_bucket_2__region_196.550-198.550.mp3,False,
uperoleia mimula,project_echo_bucket_2__region_191.250-193.250.mp3,False,
uperoleia mimula,project_echo_bucket_3__region_69.100-70.450.mp3,False,
uperoleia mimula,project_echo_bucket_3__region_0.550-1.900.mp3,False,
uperoleia mimula,project_echo_bucket_3__region_61.200-63.200.mp3,False,
uperoleia mimula,project_echo_bucket_2__region_87.800-89.800.mp3,False,
plectorhyncha lanceolata,project_echo_bucket_2__region_9.400-11.400.mp3,False,
