species,file_name,split
cincloramphus mathewsi,project_echo_bucket_2__X01596_seg36.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X01596_seg30.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02144_seg0.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02144_seg15.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X01600_seg28.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg383.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg368.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg560.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X01600_seg4.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg206.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X01602_seg9.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02438_seg7.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X01601_seg4.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg212.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg574.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02578_seg116.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X03938_seg107.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg354.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg432.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg426.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg199.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg340.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X03938_seg113.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02578_seg102.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg548.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg238.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg430.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg356.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X03938_seg105.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02578_seg114.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02578_seg100.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X03938_seg111.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg342.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg424.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02438_seg189.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02438_seg5.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg204.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X01600_seg6.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg562.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X03938_seg139.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02578_seg128.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg576.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg210.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg418.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X01601_seg6.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X01600_seg38.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X01596_seg20.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg127.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02144_seg128.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X01596_seg26.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg4.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg395.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg381.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X03939_seg19.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg589.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02144_seg2.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02144_seg17.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X01596_seg32.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X01596_seg34.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg133.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02144_seg11.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02438_seg29.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg158.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02144_seg114.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02144_seg39.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02438_seg162.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X03939_seg37.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg170.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X03939_seg31.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02438_seg13.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X01600_seg16.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X03939_seg25.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02438_seg176.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X03939_seg23.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg164.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X01600_seg10.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02438_seg15.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02144_seg100.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg154.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X03939_seg167.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02447_seg288.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg632.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X01598_seg39.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg626.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg399.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg140.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X03939_seg173.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg168.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02651_seg87.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X01598_seg17.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X01598_seg11.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02651_seg81.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02651_seg93.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg428.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg197.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg220.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02651_seg78.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X01597_seg2.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg325.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg331.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg234.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X01596_seg2.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg183.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02651_seg44.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02447_seg277.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg414.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg372.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02651_seg42.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg319.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02651_seg56.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg366.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02447_seg263.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg400.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg208.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02651_seg50.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg628.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg397.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X03938_seg91.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X03938_seg97.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg292.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X03939_seg169.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02578_seg28.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg286.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X03938_seg83.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg39.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X03938_seg85.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg383.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg8.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg17.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg614.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg34.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02447_seg32.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg172.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X03939_seg141.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg11.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02447_seg26.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg166.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X03939_seg155.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02578_seg14.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02578_seg12.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg600.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg20.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X01601_seg61.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X03938_seg52.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg354.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg251.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg432.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X03938_seg54.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X01601_seg67.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X03938_seg40.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X01601_seg73.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg245.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg426.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg199.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg340.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X01601_seg75.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X03938_seg46.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg368.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X01597_seg45.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02447_seg303.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg206.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X03938_seg68.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X01597_seg43.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X01597_seg57.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg279.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02438_seg200.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg212.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X01601_seg49.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02447_seg317.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X01597_seg51.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg544.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg38.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg222.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg195.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02438_seg187.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg181.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02438_seg193.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg236.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg550.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg358.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg578.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X03938_seg123.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02578_seg132.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg370.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg416.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X01599_seg48.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg10.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg402.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg364.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg16.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02578_seg126.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X03938_seg137.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg587.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02438_seg144.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg156.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02144_seg132.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X01602_seg47.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02447_seg129.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02144_seg126.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02438_seg150.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg142.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02578_seg5.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg593.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X01602_seg41.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02447_seg101.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02438_seg178.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02447_seg115.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02447_seg114.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02438_seg179.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02447_seg100.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg143.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02438_seg151.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02144_seg127.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02447_seg128.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X01602_seg46.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X01602_seg40.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg592.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02578_seg4.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg586.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02144_seg133.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X01602_seg52.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg157.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02438_seg145.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg403.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg11.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X03938_seg136.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02578_seg127.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg17.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg365.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg371.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02578_seg133.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X03938_seg122.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg579.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X01599_seg49.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg417.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg237.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02438_seg192.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg180.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg359.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg551.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg545.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02438_seg186.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg194.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg223.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg39.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg213.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02438_seg201.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg278.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X01597_seg56.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X01597_seg50.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02447_seg316.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X01601_seg48.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02447_seg302.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X01597_seg44.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg369.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X01597_seg42.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg207.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X03938_seg69.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg198.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg427.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg244.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X01601_seg72.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X03938_seg41.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X03938_seg47.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X01601_seg74.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg341.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg355.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X03938_seg53.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X01601_seg60.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X01601_seg66.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X03938_seg55.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg433.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg250.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02578_seg15.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X03939_seg154.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg167.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02447_seg27.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg21.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg601.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02578_seg13.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg35.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg615.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg16.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg9.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg10.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X03939_seg140.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg173.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02447_seg33.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg38.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X03938_seg82.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg287.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02578_seg29.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X03939_seg168.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg382.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X03938_seg84.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X03938_seg90.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg396.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg629.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg293.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X03938_seg96.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg367.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02651_seg57.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02651_seg51.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg209.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg401.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02447_seg262.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg415.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02447_seg276.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02651_seg45.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg318.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02651_seg43.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg373.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg330.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg182.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X01596_seg3.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg235.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02651_seg79.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg221.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg196.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg429.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg324.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X01597_seg3.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02651_seg92.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X01598_seg16.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02651_seg86.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg169.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02651_seg80.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X01598_seg10.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg398.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg627.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X01598_seg38.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X03939_seg172.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg141.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02447_seg289.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X03939_seg166.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg155.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg633.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X03939_seg24.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X01600_seg17.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02438_seg12.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02144_seg101.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02438_seg14.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X01600_seg11.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg165.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X03939_seg22.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02438_seg177.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg171.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X03939_seg36.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02438_seg163.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02144_seg115.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02144_seg38.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X03939_seg30.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X01596_seg33.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02144_seg16.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02144_seg3.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg588.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X03939_seg18.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg380.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg159.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02144_seg10.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02438_seg28.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg132.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X01596_seg35.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02144_seg129.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg126.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X01596_seg21.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X01600_seg39.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg394.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg5.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X01596_seg27.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg577.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X01601_seg7.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg419.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg211.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg205.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02438_seg4.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02578_seg129.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X03938_seg138.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg563.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X01600_seg7.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg343.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X03938_seg110.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02578_seg101.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02438_seg188.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg425.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg431.wav,train
